open_time,open,high,low,close,volume,num_trades,taker_base_vol
1554249600000,4857.19,5275.01,4753.5,4932.6,109890.125743,692019,55975.584761
1554336000000,4932.59,5039.08,4777.0,4898.66,61054.254168,419141,31203.308354
1554422400000,4898.64,5028.22,4880.62,5004.95,39768.552806,292375,21235.636237
1554508800000,5004.96,5205.0,4928.59,5043.89,41770.842313,281237,21796.021869
1554595200000,5042.07,5234.0,5026.0,5170.27,37615.486804,274084,19504.612832
1554681600000,5170.27,5305.0,5039.0,5236.9,50178.430782,350828,25302.165402
1554768000000,5238.38,5238.4,5076.68,5150.0,34067.012311,253381,16967.006115
1554854400000,5150.0,5422.0,5135.0,5308.25,40073.620471,260967,21269.620949
1554940800000,5307.86,5332.67,4927.0,5017.37,54696.600686,369304,26631.112409
1555027200000,5017.37,5080.58,4861.22,5048.01,33276.678614,226036,16899.590533
1555113600000,5047.0,5099.0,5004.0,5045.22,17292.456802,138674,8692.053259
1555200000000,5047.45,5152.99,5000.0,5131.3,18281.607739,131700,10043.911667
1555286400000,5131.28,5167.38,4950.0,5024.95,29057.191581,204944,14170.252402
1555372800000,5024.95,5197.72,5003.94,5173.72,24242.229493,168550,12804.633768
1555459200000,5173.72,5230.4,5146.8,5202.82,23307.536134,179490,12172.531724
1555545600000,5202.41,5287.0,5198.8,5258.44,22619.239001,167110,12104.852932
1555632000000,5258.44,5320.0,5175.0,5258.68,24611.236323,178148,12889.683344
1555718400000,5258.68,5333.42,5230.1,5291.73,19168.908274,157080,10029.272262
1555804800000,5292.91,5314.35,5165.0,5256.14,25549.570939,210494,13147.771016
1555891200000,5257.41,5400.0,5208.35,5357.14,29563.852309,210361,15828.004851
1555977600000,5357.14,5600.0,5332.41,5493.31,41262.103917,282563,21260.014469
1556064000000,5490.91,5582.2,5333.35,5415.0,48224.152413,339599,23401.18852
1556150400000,5415.0,5491.84,5102.0,5219.9,49636.089948,331089,21401.171965
1556236800000,5220.47,5510.0,5161.62,5314.1,48912.294513,333183,25076.718297
1556323200000,5315.0,5342.5,5257.67,5295.69,15422.896935,145733,7918.227056
1556409600000,5295.69,5340.0,5259.48,5307.52,14371.433869,127730,7160.773725
1556496000000,5309.81,5332.0,5178.8,5238.14,19918.135079,178472,9983.622137
1556582400000,5238.14,5339.98,5192.15,5320.81,22238.06823,180989,12264.552938
1556668800000,5321.94,5402.0,5316.2,5383.2,17217.473216,161488,9636.265899
1556755200000,5383.2,5538.0,5370.0,5492.87,22795.787835,181896,11908.895892
1556841600000,5494.81,5844.0,5477.57,5772.69,46297.172849,338298,24992.74319
1556928000000,5770.62,5900.0,5587.45,5829.45,39682.408991,283145,21037.299477
1557014400000,5829.83,5839.9,5696.0,5775.62,23822.543775,185365,11824.087921
1557100800000,5773.18,5805.0,5619.14,5747.79,25256.596325,230431,12922.62549
1557187200000,5749.92,6028.41,5747.74,5846.34,39905.064422,301388,21302.981217
1557273600000,5846.34,6014.72,5772.2,5987.29,23074.186907,190969,11961.036359
1557360000000,5986.66,6224.55,5983.71,6209.18,27453.011436,227841,13875.182356
1557446400000,6209.95,6468.92,6172.0,6373.33,36623.61079,283074,18548.927995
1557532800000,6375.16,7343.99,6372.85,7076.22,74022.424393,562540,40091.997215
1557619200000,7076.24,7521.78,6750.0,6967.31,86948.975339,647345,42689.589676
1557705600000,6968.24,8100.0,6870.0,7790.71,85804.735333,588497,45381.262259
1557792000000,7795.62,8366.0,7599.56,7947.56,76583.722603,655426,38953.032335
1557878400000,7945.26,8249.0,7850.0,8169.87,37884.327211,347533,19660.576186
1557964800000,8169.08,8320.0,7705.0,7866.59,69630.513996,666538,35097.404158
1558051200000,7868.67,7925.0,6913.0,7355.26,88752.008159,803893,45121.474978
1558137600000,7355.28,7458.0,7156.61,7257.45,37054.944779,379504,19375.84836
1558224000000,7257.32,8275.09,7243.08,8148.48,65577.442058,583432,35593.490022
1558310400000,8147.94,8156.03,7553.0,7938.15,65859.208564,610360,34629.645645
1558396800000,7937.16,8042.32,7771.0,7904.87,52301.752247,554038,27272.360448
1558483200000,7904.48,8016.0,7465.0,7628.43,49136.994589,461337,24410.962662
1558569600000,7627.8,7940.98,7461.0,7851.51,49648.184701,449220,25959.859838
1558656000000,7849.95,8130.0,7766.0,7964.87,46664.785325,428676,25045.733428
1558742400000,7964.52,8091.8,7908.34,8025.41,28414.328817,264448,15037.164996
1558828800000,8023.0,8740.0,7833.42,8614.43,49652.144567,377306,26438.946803
1558915200000,8612.54,8908.32,8589.0,8756.32,51886.768793,478773,27722.369637
1559001600000,8752.52,8798.49,8510.63,8715.64,31470.551534,349123,16561.876811
1559088000000,8716.87,8750.0,8406.6,8645.68,33880.865922,352317,17575.580317
1559174400000,8646.5,9074.26,8005.0,8269.54,70379.998521,617341,34577.310598
1559260800000,8267.1,8594.0,8108.5,8555.0,44727.49162,416525,23391.68846
1559347200000,8555.0,8626.0,8442.36,8544.07,31868.234157,348375,16922.662425
1559433600000,8545.1,8814.78,8524.0,8725.98,27835.133265,299353,14585.886999
1559520000000,8726.0,8800.95,8080.8,8115.82,45692.965104,431252,22514.316859
1559606400000,8115.66,8115.66,7481.02,7687.03,74143.948941,645913,36776.597131
1559692800000,7687.04,7896.7,7572.78,7776.5,48679.656455,426120,26296.533959
1559779200000,7778.08,7868.13,7444.58,7786.7,36624.118747,371485,18877.986383
1559865600000,7787.57,8100.0,7737.49,7980.53,33942.225658,323096,17193.575595
1559952000000,7978.94,8044.65,7751.0,7893.62,22657.329634,250864,11795.097294
1560038400000,7895.28,7935.0,7506.66,7628.13,31568.465157,322175,16234.631275
1560124800000,7627.57,8020.0,7511.0,7982.75,36756.078468,387179,19890.868561
1560211200000,7981.0,8010.0,7692.23,7884.9,30334.999427,309059,15793.772451
1560297600000,7884.9,8200.0,7788.99,8127.64,41597.082622,361980,22826.901026
1560384000000,8127.64,8309.82,8010.03,8218.54,30467.764341,341246,16100.161346
1560470400000,8216.44,8684.41,8144.32,8650.0,39835.246255,410072,20970.623827
1560556800000,8650.88,8864.99,8567.63,8808.7,31791.636039,335840,16798.379296
1560643200000,8810.77,9333.0,8760.0,8953.33,63289.251219,552319,33804.182046
1560729600000,8953.0,9444.0,8950.0,9313.96,47895.485374,462160,24826.97685
1560816000000,9312.13,9336.36,8950.0,9081.55,51554.569401,449730,28057.047335
1560902400000,9081.97,9304.0,8960.0,9255.49,32147.706495,306202,17533.233016
1560988800000,9253.76,9590.0,9175.2,9517.12,34556.053982,350662,18032.190714
1561075200000,9518.06,10174.99,9518.06,10159.86,50484.415892,474344,28305.732749
1561161600000,10159.86,11160.0,9921.72,10729.5,104169.447976,923334,55336.623587
1561248000000,10729.0,11392.64,10555.18,10906.07,57445.323945,557935,30129.801033
1561334400000,10905.95,11143.63,10620.8,11056.59,43101.045285,440335,22674.413851
1561420800000,11056.59,11850.0,11026.0,11820.86,61276.686648,597798,32838.335566
1561507200000,11821.28,13970.0,11741.0,13093.8,155930.147386,1355074,76046.064206
1561593600000,13098.38,13478.04,10525.1,11329.99,173894.820889,1357233,80442.119916
1561680000000,11329.99,12480.0,10982.88,12400.63,95795.203964,883116,48847.107883
1561766400000,12407.06,12441.54,11475.02,11903.13,69642.074157,732073,36061.459369
1561852800000,11903.13,12180.0,10766.03,10854.1,84512.530443,711267,42697.44
1561939200000,10854.1,11282.28,10030.0,10624.93,90962.268271,757458,44210.988365
1562025600000,10624.9,10938.75,9727.0,10842.85,109561.038728,870148,54998.503606
1562112000000,10844.98,11991.89,10841.04,11940.0,96815.90029,814754,49613.616744
1562198400000,11940.0,12000.0,11055.0,11145.67,66512.221892,643867,33626.851862
1562284800000,11145.67,11406.83,10796.44,10970.73,63534.350582,564857,32306.914259
1562371200000,10982.41,11665.0,10964.51,11256.49,51469.496331,470692,25601.989482
1562457600000,11256.45,11538.0,11094.37,11406.24,38884.795599,366769,22449.30112
1562544000000,11410.0,12338.03,11220.0,12238.6,52182.367215,507860,27740.09749
1562630400000,12238.6,12794.73,12068.0,12543.41,78442.130343,660273,40993.911974
1562716800000,12548.51,13147.08,11569.0,12108.37,109246.044997,899391,46964.760907
1562803200000,12108.11,12111.73,11000.0,11342.89,87506.461058,760057,43714.15617
1562889600000,11342.88,11885.0,11073.0,11757.22,56321.858281,537561,30291.119356
1562976000000,11757.22,11799.98,10830.0,11355.76,54245.594548,510305,26460.058236
1563062400000,11355.78,11452.0,10103.0,10174.18,72517.579236,649043,35853.69216
1563148800000,10174.18,11100.0,9860.0,10838.72,81922.426332,732206,41714.189655
1563235200000,10833.78,11028.0,9350.01,9439.59,97219.443413,796646,47295.944048
1563321600000,9430.17,9957.0,9060.0,9667.92,84942.672717,757742,43073.115146
1563408000000,9668.86,10788.0,9252.0,10627.16,80283.310252,734821,42103.344745
1563494400000,10628.64,10769.71,10121.84,10504.29,56546.932133,567735,29070.357474
1563580800000,10505.78,11068.99,10350.0,10740.23,47331.899848,461660,25003.62155
1563667200000,10740.27,10817.9,10288.0,10589.45,38834.287935,395452,20345.527384
1563753600000,10590.15,10683.16,10100.0,10340.31,40467.954839,389565,19335.4119
1563840000000,10343.08,10343.97,9822.0,9864.91,47624.37071,448147,24082.309129
1563926400000,9864.78,9937.0,9525.0,9763.28,43475.380377,424762,21963.773537
1564012800000,9763.4,10175.0,9720.03,9879.87,37873.354728,368176,19308.011426
1564099200000,9882.15,9889.98,9637.0,9824.0,27167.463217,299935,14006.629434
1564185600000,9824.0,10188.66,9333.0,9476.52,43809.778301,401418,21428.052318
1564272000000,9478.92,9594.99,9165.0,9541.54,29401.022937,271327,17116.433132
1564358400000,9541.54,9729.0,9395.0,9507.64,29021.937411,294468,16075.166971
1564444800000,9509.07,9714.28,9402.0,9574.21,32536.368834,283961,17211.009653
1564531200000,9575.0,10109.8,9555.0,10080.53,39515.35456,364212,21235.609604
1564617600000,10080.53,10467.86,9863.46,10374.99,41727.637028,378062,22244.919467
1564704000000,10375.0,10670.0,10281.35,10523.75,42990.444221,431322,22206.135093
1564790400000,10523.75,10904.77,10497.93,10816.86,33802.318824,348893,18132.529707
1564876800000,10816.86,11040.0,10552.0,10929.23,39924.745141,353721,22066.368257
1564963200000,10929.99,11937.52,10927.8,11828.8,65153.673713,622610,33530.07066
1565049600000,11830.0,12330.7,11226.7,11481.69,76705.389875,625827,37522.116972
1565136000000,11481.69,12141.17,11382.84,11975.03,69173.390353,592916,36357.225918
1565222400000,11975.04,12060.0,11521.0,11999.77,51207.257174,473584,27463.200763
1565308800000,11994.17,12045.68,11700.0,11879.99,39427.152588,410902,20074.421911
1565395200000,11879.98,11985.0,11270.0,11309.31,42633.087048,399237,17111.125076
1565481600000,11309.24,11600.0,11112.11,11549.97,26772.90691,306234,15007.4382
1565568000000,11539.08,11577.89,11235.32,11396.08,17568.227075,255966,9200.430879
1565654400000,11398.35,11456.16,10788.45,10892.71,33234.72968,337834,13483.5587
1565740800000,10893.36,10897.48,9928.1,10050.37,54451.847499,534507,26080.631381
1565827200000,10055.16,10460.0,9911.0,10293.93,38174.45112,373368,19588.082918
1565913600000,10296.77,10536.03,9750.0,10331.54,51758.142918,504740,25818.031537
1566000000000,10331.15,10465.14,10000.0,10216.02,29000.581201,332795,14672.94974
1566086400000,10216.05,10500.0,10080.0,10306.78,24085.395172,265705,12961.478557
1566172800000,10306.17,10930.0,10258.6,10915.54,37243.319217,337022,20591.436572
1566259200000,10914.73,10949.96,10560.0,10760.51,32298.921679,305065,16017.544729
1566345600000,10760.51,10804.13,9858.0,10142.57,47355.719282,458814,21565.830561
1566432000000,10140.82,10242.0,9762.0,10099.88,34059.642738,401148,17921.9543
1566518400000,10099.9,10445.0,10019.79,10389.55,27550.336173,326866,14798.816338
1566604800000,10388.16,10419.42,9890.0,10134.35,27692.456844,313227,13623.564841
1566691200000,10134.61,10333.0,9906.97,10142.69,26271.657398,289956,12885.717735
1566777600000,10142.69,10604.0,10137.93,10372.25,41687.511599,405316,22666.595452
1566864000000,10373.6,10391.08,10051.08,10185.05,28402.775383,292888,13852.442138
1566950400000,10185.69,10299.0,9601.01,9721.0,42110.555375,381293,19430.822573
1567036800000,9721.0,9724.0,9320.0,9498.44,35532.69491,343887,17536.268448
1567123200000,9499.01,9696.0,9350.41,9584.54,26834.318104,259270,14227.872851
1567209600000,9582.76,9684.51,9420.75,9587.47,17130.290074,199188,8558.148214
1567296000000,9588.74,9830.0,9520.0,9724.98,19545.404843,191324,11545.610598
1567382400000,9723.59,10450.0,9712.5,10340.0,44740.248093,354155,25140.296125
1567468800000,10340.0,10773.0,10272.0,10615.28,47998.376781,416076,24734.303264
1567555200000,10611.85,10799.0,10369.89,10567.02,43943.889026,383457,22244.067656
1567641600000,10565.92,10900.0,10450.0,10564.49,33970.960639,309846,16535.147807
1567728000000,10563.13,10905.87,10150.0,10298.73,58799.640959,455334,29952.944427
1567814400000,10298.71,10558.0,10288.57,10455.88,27637.877392,272011,14673.489216
1567900800000,10455.9,10592.5,10208.0,10381.18,23984.672018,237752,10588.592458
1567987200000,10381.24,10480.0,10068.5,10303.12,39835.727608,330459,18729.472684
1568073600000,10302.58,10384.99,9953.0,10098.15,28915.412225,286763,13432.256822
1568160000000,10098.19,10293.0,9880.0,10158.33,31953.824562,309120,16583.813097
1568246400000,10158.75,10448.81,10040.0,10415.01,34511.162755,317881,18550.853202
1568332800000,10415.01,10439.0,10153.0,10342.06,30280.339776,304947,16763.854663
1568419200000,10344.13,10419.99,10222.33,10335.02,23621.533519,253929,13495.986691
1568505600000,10332.81,10360.0,10252.15,10302.01,18047.654013,194733,8221.803055
1568592000000,10303.34,10355.0,10078.0,10251.31,28971.401657,274368,13385.302253
1568678400000,10249.68,10275.0,10128.01,10187.82,22914.324563,287483,11195.430673
1568764800000,10187.48,10258.02,10100.0,10156.99,24250.249303,299466,11753.109111
1568851200000,10156.41,10325.0,9653.0,10244.29,44826.282579,429727,22623.287763
1568937600000,10243.7,10281.0,10061.39,10168.59,25088.491069,267032,12054.384888
1569024000000,10167.92,10176.7,9900.0,9986.39,20544.175196,245439,9285.851479
1569110400000,9985.15,10089.0,9853.97,10028.87,22049.275256,253713,11200.611921
1569196800000,10028.05,10049.99,9615.77,9702.25,31937.232356,332817,14940.112496
1569283200000,9702.2,9794.99,7800.0,8493.14,94007.345203,748712,42986.253127
1569369600000,8497.55,8730.0,8215.64,8430.05,60783.892258,544806,30489.471994
1569456000000,8430.05,8465.99,7750.0,8063.73,67930.853749,522062,33363.51365
1569542400000,8063.49,8265.0,7852.15,8177.91,43882.924625,369518,23224.861135
1569628800000,8177.47,8315.0,8001.09,8198.81,34473.605165,319113,18215.039863
1569715200000,8199.38,8229.13,7890.0,8043.82,31544.211388,322501,15507.400781
1569801600000,8043.04,8337.26,7710.0,8289.34,55865.48726,455556,29052.010951
1569888000000,8289.97,8500.0,8173.05,8292.44,43479.58742,387712,22520.155804
1569974400000,8292.67,8373.91,8151.22,8359.94,26243.386644,261430,13652.36085
1570060800000,8360.0,8393.0,8060.0,8223.96,30488.284058,281307,15321.407535
1570147200000,8224.43,8232.41,8005.0,8137.13,26476.330404,259012,13236.810255
1570233600000,8137.09,8183.41,8012.98,8126.19,21907.615564,237769,10620.069822
1570320000000,8127.55,8153.87,7785.0,7854.25,34676.104049,325795,16437.310141
1570406400000,7855.3,8299.92,7762.0,8190.09,52202.072297,482605,28088.649704
1570492800000,8190.82,8325.0,8088.75,8168.39,35452.657423,395685,16893.73714
1570579200000,8170.79,8670.0,8115.0,8560.74,55038.704378,537805,29211.87169
1570665600000,8562.15,8644.0,8414.52,8558.03,39137.946167,406932,20587.713971
1570752000000,8557.82,8779.51,8212.38,8258.5,50405.284418,471818,24618.017135
1570838400000,8257.95,8400.0,8250.0,8300.09,21339.334098,280633,11644.429544
1570924800000,8301.98,8451.37,8160.0,8275.01,27840.739953,320051,14035.914654
1571011200000,8275.24,8388.85,8203.0,8348.2,29810.663253,345679,15273.003755
1571097600000,8346.86,8403.0,8090.0,8159.29,32773.062476,399447,16822.940015
1571184000000,8159.3,8181.16,7917.0,7991.74,34733.593966,421026,17198.827976
1571270400000,7995.02,8124.92,7929.03,8070.58,29656.949158,356490,15922.046058
1571356800000,8070.71,8115.0,7816.01,7947.01,31353.181416,399783,15692.63445
1571443200000,7946.89,8098.1,7866.92,7948.01,26627.889388,349746,13886.838244
1571529600000,7949.87,8297.0,7870.0,8223.35,34286.452654,396091,18042.423677
1571616000000,8223.35,8333.0,8142.03,8197.27,30448.679539,367169,16584.000384
1571702400000,8197.28,8297.99,8000.0,8020.0,34651.828663,384699,16767.036824
1571788800000,8020.06,8047.59,7300.0,7466.62,63897.457098,610241,28473.730302
1571875200000,7468.47,7503.68,7337.99,7412.41,32714.383265,403778,16705.376355
1571961600000,7412.41,8799.0,7361.0,8655.02,90748.218174,775418,49588.976612
1572048000000,8655.88,10370.0,8470.38,9230.0,162588.585413,1185369,81590.336531
1572134400000,9230.0,9794.98,9074.34,9529.93,93833.541604,799978,47320.55467
1572220800000,9528.23,9902.1,9160.0,9205.14,80174.217323,681128,39754.681501
1572307200000,9204.45,9550.0,9072.0,9407.62,64158.462446,559589,32787.049174
1572393600000,9407.62,9409.84,9001.01,9154.72,55241.786434,524035,27416.561748
1572480000000,9154.02,9405.0,8913.0,9140.85,54376.024902,490183,27252.203536
1572566400000,9140.86,9279.0,9030.0,9231.61,43594.814115,478002,22843.605042
1572652800000,9231.4,9373.74,9186.21,9289.52,28923.060828,325421,15316.187863
1572739200000,9289.85,9362.57,9066.14,9194.71,27894.378279,326024,13611.806558
1572825600000,9196.46,9513.68,9115.84,9393.35,45894.456277,453749,24741.815925
1572912000000,9392.4,9454.95,9175.76,9308.66,45935.873665,492885,22809.239558
1572998400000,9307.73,9440.91,9250.01,9339.05,37336.170372,402997,18947.024127
1573084800000,9339.16,9375.0,9101.0,9216.2,39117.470853,401984,19603.523572
1573171200000,9214.0,9261.0,8696.0,8773.73,62107.289243,567331,30046.129291
1573257600000,8773.74,8880.0,8724.88,8809.41,29469.481405,326730,14990.422246
1573344000000,8809.18,9147.19,8750.0,9039.47,34422.029797,375946,17722.19709
1573430400000,9040.16,9072.32,8618.68,8733.27,44888.053545,415982,22111.943057
1573516800000,8733.36,8888.0,8567.6,8821.94,40366.629471,406765,20225.03456
1573603200000,8821.91,8844.99,8702.0,8777.12,26810.116918,281593,13524.993035
1573689600000,8777.54,8800.0,8582.6,8646.68,33468.468961,337019,16272.816785
1573776000000,8646.38,8790.0,8400.0,8471.73,46087.417751,423919,22568.290117
1573862400000,8471.62,8543.0,8400.0,8491.02,20902.299752,231473,10703.629784
1573948800000,8490.74,8635.0,8350.68,8502.4,27009.037082,259594,13607.516179
1574035200000,8502.87,8503.52,8060.0,8187.17,43017.69094,366263,20525.116924
1574121600000,8186.5,8218.63,8003.0,8133.64,43556.061025,357382,21816.725084
1574208000000,8133.83,8264.29,8038.4,8098.01,32466.23098,288843,16751.186459
1574294400000,8098.56,8134.73,7500.0,7627.74,58418.780261,430062,26902.369851
1574380800000,7627.79,7750.0,6790.0,7268.23,126603.140259,817604,60867.912182
1574467200000,7268.23,7344.48,7080.01,7311.57,50449.894755,414045,25882.631466
1574553600000,7311.1,7330.39,6861.0,6903.28,67890.206483,446014,33387.528695
1574640000000,6900.23,7377.69,6515.0,7109.57,119645.735197,679721,60533.393613
1574726400000,7109.99,7340.0,7017.48,7156.14,65722.39769,433933,33301.349941
1574812800000,7154.75,7655.0,6840.0,7508.52,92452.87349,582055,47058.028744
1574899200000,7507.9,7643.0,7360.0,7419.49,56933.981109,388953,28876.708952
1574985600000,7418.52,7850.0,7362.3,7739.68,60745.300873,412929,31576.88619
1575072000000,7740.99,7810.0,7441.0,7541.89,46989.433619,346506,23743.610337
1575158400000,7540.63,7541.85,7210.0,7390.89,60769.342313,420573,31120.002932
1575244800000,7391.5,7420.56,7151.1,7294.28,46330.25604,326881,24043.616393
1575331200000,7294.42,7400.0,7241.35,7292.71,33149.477487,265391,16639.294837
1575417600000,7292.71,7750.0,7067.0,7194.32,83153.701586,516250,41870.640469
1575504000000,7194.59,7485.0,7150.0,7389.0,59306.678855,430359,30794.874009
1575590400000,7389.0,7590.03,7305.0,7527.47,48189.087944,367854,25901.014334
1575676800000,7527.8,7619.62,7470.16,7488.21,31498.684173,263592,16179.184922
1575763200000,7487.31,7564.0,7374.86,7510.11,29856.897631,257514,15295.64625
1575849600000,7510.11,7650.0,7273.0,7338.64,46621.887493,359648,23733.126317
1575936000000,7338.64,7407.6,7157.1,7224.13,49723.76214,439637,24739.064153
1576022400000,7224.15,7275.5,7125.66,7210.0,30093.091944,268269,15475.539172
1576108800000,7210.0,7295.0,7080.3,7198.08,42288.600932,331414,20847.384026
1576195200000,7197.76,7309.05,7190.76,7258.48,27609.873795,252135,14299.033256
1576281600000,7257.37,7271.77,7012.0,7064.05,29561.985967,276819,14397.273743
1576368000000,7064.14,7200.3,7008.35,7118.59,26395.778137,262651,13778.880146
1576454400000,7119.6,7150.0,6836.0,6891.72,43863.993059,371202,21512.688371
1576540800000,6891.44,6942.21,6560.0,6623.82,53865.069929,454097,26510.453951
1576627200000,6623.84,7440.0,6435.0,7277.83,95636.651251,714073,49843.650817
1576713600000,7277.83,7380.0,7038.31,7150.3,55509.049075,439761,27456.528272
1576800000000,7151.31,7220.0,7079.5,7187.83,32132.069205,312766,16641.052689
1576886400000,7188.01,7190.58,7105.0,7132.75,19467.174028,212162,10119.761012
1576972800000,7131.59,7518.54,7122.47,7501.44,39137.45515,356612,20625.436732
1577059200000,7500.71,7695.38,7265.84,7317.09,68051.997203,530669,33444.243772
1577145600000,7317.3,7436.68,7157.04,7255.77,43629.494188,384678,21552.751206
1577232000000,7255.77,7271.77,7128.86,7204.63,27492.044323,289924,14433.038991
1577318400000,7205.01,7435.0,7157.12,7202.0,36259.761076,337695,18887.865665
1577404800000,7202.0,7275.86,7076.42,7254.74,33642.701861,297262,16882.396768
1577491200000,7254.77,7365.01,7238.67,7316.14,26848.982199,272607,13894.476242
1577577600000,7315.36,7528.45,7288.0,7388.24,31387.106085,283213,15999.777828
1577664000000,7388.43,7408.24,7220.0,7246.0,29605.911782,279033,13768.256664
1577750400000,7246.0,7320.0,7145.01,7195.23,25954.453533,251976,12595.930347
1577836800000,7195.24,7255.0,7175.15,7200.85,16792.388165,194010,8946.955535
1577923200000,7200.77,7212.5,6924.74,6965.71,31951.483932,302667,15141.61134
1578009600000,6965.49,7405.0,6871.04,7344.96,68428.500451,519854,35595.496273
1578096000000,7345.0,7404.0,7272.21,7354.11,29987.974977,279370,16369.382248
1578182400000,7354.19,7495.0,7318.0,7358.75,38331.085604,329209,19455.369564
1578268800000,7357.64,7795.34,7346.76,7758.0,54635.695316,449937,28853.76777
1578355200000,7758.9,8207.68,7723.71,8145.28,91171.684661,685315,46192.111549
1578441600000,8145.92,8455.0,7870.0,8055.98,112622.64264,830375,55071.109514
1578528000000,8054.72,8055.96,7750.0,7817.76,64239.51983,478800,31645.759221
1578614400000,7817.74,8199.0,7672.0,8197.02,82406.777448,606101,42361.755307
1578700800000,8198.86,8286.34,8003.16,8020.01,54810.032667,469131,27916.124974
1578787200000,8020.01,8197.0,7960.0,8184.98,38131.494336,350662,19718.541096
1578873600000,8184.97,8196.0,8055.89,8110.34,31159.755683,289144,15215.226501
1578960000000,8110.34,8880.0,8105.54,8810.01,120399.126742,915328,62492.096676
1579046400000,8814.64,8916.48,8564.0,8821.41,84816.297606,764048,42493.551026
1579132800000,8820.01,8859.81,8586.0,8720.01,51991.074284,543064,25996.30135
1579219200000,8720.15,9041.65,8672.44,8913.28,70897.737377,676403,36139.808845
1579305600000,8913.27,8988.88,8806.38,8915.96,38294.746545,458182,19421.295313
1579392000000,8915.09,9198.98,8466.0,8701.7,70676.889259,615665,33655.943241
1579478400000,8701.72,8746.99,8521.28,8642.35,38896.639746,385006,19453.863782
1579564800000,8642.35,8789.0,8488.0,8736.03,36494.687659,365621,18731.871637
1579651200000,8736.04,8818.0,8590.0,8682.36,29080.557138,317424,14477.157512
1579737600000,8682.77,8691.81,8306.39,8404.52,48165.944597,464805,23287.712444
1579824000000,8404.52,8528.02,8238.0,8439.0,41687.529529,407271,21293.489586
1579910400000,8438.99,8451.26,8254.9,8340.58,25521.157932,283118,13076.752786
1579996800000,8340.01,8618.13,8293.66,8615.0,31130.485164,332612,15797.911267
1580083200000,8614.39,9000.0,8535.0,8907.57,53973.542996,514196,28592.326521
1580169600000,8907.57,9400.0,8862.4,9374.21,74584.853765,616678,38852.363246
1580256000000,9375.34,9449.24,9216.0,9301.53,53864.065122,492545,26615.651329
1580342400000,9301.57,9578.0,9204.44,9513.21,60626.744259,529570,30852.55545
1580428800000,9511.52,9530.22,9210.01,9352.89,45552.022352,428547,22482.470899
1580515200000,9351.71,9464.53,9281.0,9384.61,28578.067354,334972,14679.126305
1580601600000,9384.41,9477.03,9120.0,9331.51,45690.91254,446558,22588.40606
1580688000000,9331.59,9618.79,9234.0,9292.24,50892.133451,492124,24781.397696
1580774400000,9291.35,9350.0,9093.01,9197.02,53308.175266,528930,26103.432307
1580860800000,9197.02,9744.45,9177.22,9612.04,64870.415615,661758,35375.605202
1580947200000,9612.03,9862.57,9526.35,9772.0,64949.706588,682179,32143.454647
1581033600000,9772.0,9885.0,9730.0,9813.73,43966.114632,582249,22733.988186
1581120000000,9813.87,9940.0,9667.11,9895.05,43600.843666,514573,22664.381837
1581206400000,9895.04,10166.0,9880.75,10151.75,43408.475616,536848,22408.277327
1581292800000,10151.72,10188.0,9756.0,9851.83,59573.084619,690308,28618.883245
1581379200000,9851.74,10323.59,9700.0,10223.08,62422.395224,710170,31905.31642
1581465600000,10223.08,10450.0,10223.08,10326.46,61008.06393,857655,31141.8077
1581552000000,10325.33,10500.0,10080.0,10229.63,79344.358759,932802,38475.272548
1581638400000,10227.78,10381.56,10111.37,10344.36,47038.480173,622310,23697.005493
1581724800000,10344.36,10375.0,9801.0,9904.72,57657.202947,739781,26758.580323
1581811200000,9904.46,10050.0,9638.12,9917.27,60023.999537,708070,29406.136839
1581897600000,9910.7,9964.16,9452.67,9706.0,70261.011901,778058,33221.839241
1581984000000,9706.0,10250.0,9576.01,10164.71,70604.124019,723413,37303.996326
1582070400000,10164.78,10250.0,9350.0,9593.79,55162.586895,588760,25457.91648
1582156800000,9594.65,9699.0,9400.0,9596.42,60152.342914,667387,29843.208875
1582243200000,9597.21,9755.51,9550.21,9677.05,42181.554524,470599,21645.267614
1582329600000,9677.05,9709.17,9560.02,9650.86,24636.757623,319961,13267.246511
1582416000000,9650.85,9990.0,9645.0,9936.4,37702.089843,441935,20035.250549
1582502400000,9936.4,9990.0,9473.56,9656.13,55796.59612,589384,26426.930644
1582588800000,9655.52,9675.0,9250.0,9315.84,54379.344552,579079,26318.934158
1582675200000,9316.48,9377.44,8633.63,8785.25,92130.345482,871018,41928.874809
1582761600000,8786.0,8971.77,8531.0,8823.21,72483.578762,696646,35410.014492
1582848000000,8823.25,8900.0,8445.0,8692.91,71155.208977,655727,35295.606135
1582934400000,8690.8,8790.0,8523.55,8523.61,36748.183035,414175,18916.854559
1583020800000,8523.61,8750.0,8411.0,8531.88,43892.201779,472019,21838.368866
1583107200000,8530.3,8965.75,8498.0,8915.24,60401.31773,564535,31213.080602
1583193600000,8911.18,8919.65,8651.0,8760.07,55154.997282,512762,26954.229745
1583280000000,8760.07,8848.29,8660.0,8750.87,38696.482578,454817,19279.33119
1583366400000,8750.99,9159.42,8746.54,9054.68,58201.866355,619552,30482.082171
1583452800000,9054.64,9170.0,8985.5,9131.88,43782.948044,493216,22296.560506
1583539200000,9130.89,9188.0,8835.0,8886.66,45422.204525,485400,22281.715855
